PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply1316,Manuel,Lazzari,Italy,1993-11-29,Lazio Roma,29,Midfielder,174,67,R
ply1317,Luis,Alberto,Spain,1992-11-28,Lazio Roma,10,Midfielder,183,74,R
ply1318,Marcos,Antônio,Brazil,2000-06-13,Lazio Roma,6,Midfielder,166,63,R
ply1319,Sergej,Milinković-Savić,Serbia,1995-02-27,Lazio Roma,21,Midfielder,191,82,R
ply1320,Luka,Romero,Argentina,2004-11-18,Lazio Roma,18,Midfielder,165,64,L
ply1321,Matías,Vecino,Uruguay,1991-08-24,Lazio Roma,5,Midfielder,187,81,R
ply1322,Mattia,Zaccagni,Italy,1995-06-16,Lazio Roma,20,Midfielder,176,63,R
ply1323,Matteo,Cancellieri,Italy,2002-02-12,Lazio Roma,11,Forward,180,78,L
ply1324,Felipe,Anderson,Brazil,1993-04-15,Lazio Roma,7,Forward,175,70,R
ply1325,Ciro,Immobile,Italy,1990-02-20,Lazio Roma,17,Forward,185,85,R
ply1326,,Pedro,Spain,1987-07-28,Lazio Roma,9,Forward,167,64,
ply1327,,Guilherme,Russia,1985-12-12,Lokomotiv Moskva,1,Goalkeeper,197,96,R
ply1328,Daniil,Khudyakov,Russia,2004-01-09,Lokomotiv Moskva,53,Goalkeeper,194,85,R
ply1329,Nikita,Matyunin,Russia,2004-04-27,Lokomotiv Moskva,54,Goalkeeper,194,83,R
ply1330,Andrey,Savin,Russia,1999-08-30,Lokomotiv Moskva,60,Goalkeeper,194,89,R
ply1331,Lucas,Fasson,Brazil,2001-05-30,Lokomotiv Moskva,3,Defender,190,79,L
ply1332,Mikhail,Ivankov,Russia,2001-06-17,Lokomotiv Moskva,66,Defender,196,88,R
ply1333,Tin,Jedvaj,Croatia,1995-11-28,Lokomotiv Moskva,16,Defender,185,81,R
ply1334,Ivan,Kuzmichev,Russia,2000-10-20,Lokomotiv Moskva,20,Defender,196,86,R
ply1335,Mark,Mampassi,Ukraine,2003-03-12,Lokomotiv Moskva,18,Defender,185,76,R
ply1336,Mario,Mitaj,Albania,2003-08-06,Lokomotiv Moskva,12,Defender,185,71,L
ply1337,Maksim,Nenakhov,Russia,1998-12-13,Lokomotiv Moskva,24,Defender,178,69,
ply1338,Egor,Pogostnov,Russia,2004-03-01,Lokomotiv Moskva,59,Defender,196,86,R
ply1339,Nayair,Tiknizyan,Russia,1999-05-12,Lokomotiv Moskva,71,Defender,180,75,L
ply1340,Dmitri,Zhivoglyadov,Russia,1994-05-29,Lokomotiv Moskva,2,Defender,178,65,R
ply1341,Dmitry,Barinov,Russia,1996-09-11,Lokomotiv Moskva,6,Midfielder,179,72,
ply1342,Ilya,Belikov,Russia,2003-05-23,Lokomotiv Moskva,95,Midfielder,184,71,
ply1343,Artem,Karpukas,Russia,2002-06-13,Lokomotiv Moskva,93,Midfielder,184,75,R
ply1344,Daniil,Kulikov,Russia,1998-06-24,Lokomotiv Moskva,69,Midfielder,178,66,R
ply1345,Stanislav,Magkeev,Russia,1999-03-27,Lokomotiv Moskva,4,Midfielder,187,76,R
ply1346,Konstantin,Maradishvili,Russia,2000-02-07,Lokomotiv Moskva,5,Midfielder,181,75,R
ply1347,Anton,Miranchuk,Russia,1995-10-17,Lokomotiv Moskva,11,Midfielder,183,72,R
ply1348,Daniil,Popov,Russia,2004-02-27,Lokomotiv Moskva,89,Midfielder,177,67,R
ply1349,Mikhail,Shchetinin,Russia,2005-07-08,Lokomotiv Moskva,43,Midfielder,170,67,
ply1350,Rifat,Zhemaletdinov,Russia,1996-09-20,Lokomotiv Moskva,17,Midfielder,184,80,R
ply1351,Abdula,Bagamaev,Russia,2004-10-18,Lokomotiv Moskva,92,Forward,,,
ply1352,Ivan,Ignatyev,Russia,1999-01-06,Lokomotiv Moskva,9,Forward,180,72,R
ply1353,Wilson,Isidor,France,2000-08-27,Lokomotiv Moskva,10,Forward,180,67,R
ply1354,François,Kamano,Guinea,1996-05-02,Lokomotiv Moskva,25,Forward,182,77,R
ply1355,Gyrano,Kerk,Netherlands,1995-12-02,Lokomotiv Moskva,7,Forward,175,68,R
ply1356,,Pedrinho,Brazil,1999-11-10,Lokomotiv Moskva,29,Forward,176,64,R
ply1357,Marko,Rakonjac,Montenegro,2000-04-25,Lokomotiv Moskva,77,Forward,192,78,R
ply1358,Vadim,Rakov,Russia,2005-01-09,Lokomotiv Moskva,27,Forward,,,R
ply1359,Ögmundur,Kristinsson,Iceland,1989-06-19,Olympiakos Piraeus,31,Goalkeeper,193,89,R
ply1360,Athanasios-Theologos,Papadoudis,Greece,2003-09-06,Olympiakos Piraeus,99,Goalkeeper,192,,
ply1361,Alexandros,Paschalakis,Greece,1989-07-28,Olympiakos Piraeus,,Goalkeeper,197,88,R
ply1362,Konstantinos,Tzolakis,Greece,2002-11-08,,88,Goalkeeper,193,,R
ply1363,Tomáš,Vaclík,Czech Republic,1989-03-29,Olympiakos Piraeus,1,Goalkeeper,189,85,R
ply1364,Athanasios,Androutsos,Greece,1997-05-06,Olympiakos Piraeus,14,Defender,182,65,R
ply1365,Ousseynou,Ba,Senegal,1995-11-11,Olympiakos Piraeus,24,Defender,192,84,R
ply1366,Pape,Cissé,Senegal,1995-09-14,Olympiakos Piraeus,66,Defender,197,83,R
ply1367,Etienne,Kinkoue,France,2002-01-14,Olympiakos Piraeus,90,Defender,195,,R
ply1368,Leonardo,Koutris,Greece,1995-07-23,Olympiakos Piraeus,23,Defender,170,71,L
ply1369,Kenny,Lala,France,1991-10-03,Olympiakos Piraeus,27,Defender,178,78,R
ply1370,Doron,Leidner,Israel,2002-04-26,Olympiakos Piraeus,16,Defender,178,,L
ply1371,,Marcelo,Brazil,1988-05-12,Olympiakos Piraeus,12,Defender,174,75,L
ply1372,Giannis,Masouras,Greece,1996-08-24,Olympiakos Piraeus,,Defender,181,75,R
ply1373,Nemanja,Nikolić,Bosnia-Herzegovina,2001-02-21,Olympiakos Piraeus,70,Defender,180,,R
ply1374,Sokratis,Papastathopoulos,Greece,1988-06-09,Olympiakos Piraeus,15,Defender,186,85,R
ply1375,,Pipa,Spain,1998-01-26,Olympiakos Piraeus,26,Defender,175,68,R
ply1376,Oleg,Reabciuk,Moldova,1998-01-16,Olympiakos Piraeus,45,Defender,180,72,L
ply1377,Panagiotis,Retsos,Greece,1998-08-09,Olympiakos Piraeus,4,Defender,186,75,R
ply1378,Šime,Vrsaljko,Croatia,1992-01-10,Olympiakos Piraeus,2,Defender,181,76,R
ply1379,Andreas,Bouchalakis,Greece,1993-04-05,Olympiakos Piraeus,5,Midfielder,186,83,L
ply1380,Aguibou,Camara,Guinea,2001-05-20,Olympiakos Piraeus,22,Midfielder,167,60,L
ply1381,Kostas,Fortounis,Greece,1992-10-16,Olympiakos Piraeus,53,Midfielder,183,69,
ply1382,In-beom,Hwang,South Korea,1996-09-20,Olympiakos Piraeus,33,Midfielder,177,70,
ply1383,Pajtim,Kasami,Switzerland,1992-06-02,Olympiakos Piraeus,,Midfielder,188,87,L
ply1384,Ioannis,Kosti,Cyprus,2000-03-17,Olympiakos Piraeus,79,Midfielder,170,,
ply1385,Yann,M'Vila,France,1990-06-29,Olympiakos Piraeus,6,Midfielder,182,80,R
ply1386,Pierre,Malong,Cameroon,1995-07-26,Olympiakos Piraeus,8,Midfielder,180,79,R
ply1387,Andreas,Ndoj,Albania,2003-02-02,,74,Midfielder,190,,R
ply1388,Pep,Biel,Spain,1996-09-05,Olympiakos Piraeus,21,Midfielder,167,64,L
ply1389,Garry,Rodrigues,Cape Verde,1990-11-27,Olympiakos Piraeus,77,Midfielder,173,70,R
ply1390,James,Rodríguez,Colombia,1991-07-12,Olympiakos Piraeus,10,Midfielder,181,78,L
ply1391,Diadié,Samassékou,Mali,1996-01-11,Olympiakos Piraeus,38,Midfielder,175,70,R
ply1392,Mathieu,Valbuena,France,1984-09-28,Olympiakos Piraeus,28,Midfielder,167,58,R
ply1393,Cédric,Bakambu,Congo DR,1991-04-11,Olympiakos Piraeus,94,Forward,182,73,R
ply1394,Josh,Bowler,England,1999-03-05,Olympiakos Piraeus,20,Forward,181,73,L
ply1395,Konrad de la,Fuente,USA,2001-07-16,Olympiakos Piraeus,30,Forward,176,73,R
ply1396,,Diby,Spain,2003-07-08,Olympiakos Piraeus,85,Forward,174,59,L
ply1397,Youssef,El-Arabi,Morocco,1987-02-03,Olympiakos Piraeus,11,Forward,183,84,R
ply1398,Ui-jo,Hwang,South Korea,1992-08-28,Olympiakos Piraeus,18,Forward,185,73,
ply1399,Aboubakar,Kamara,Mauritania,1995-03-07,Olympiakos Piraeus,47,Forward,177,75,R
ply1400,Georgios,Masouras,Greece,1994-01-01,Olympiakos Piraeus,19,Forward,184,75,R
ply1401,Marios,Vrousai,Greece,1998-07-02,Olympiakos Piraeus,17,Forward,183,78,
ply1402,Panagiotis,Agriogiannis,Greece,1979-07-02,Olympiakos Piraeus,,Goalkeeping,,,
ply1403,Simon,Ngapandouetnbu,Cameroon,2003-04-12,Olympique Marseille,1,Goalkeeper,180,76,R
ply1404,Pau,López,Spain,1994-12-13,Olympique Marseille,16,Goalkeeper,189,77,L
ply1405,Rubén,Blanco,Spain,1995-07-25,Olympique Marseille,36,Goalkeeper,189,80,R
ply1406,Eric,Bailly,Ivory Coast,1994-04-12,Olympique Marseille,3,Defender,187,77,R
ply1407,Leonardo,Balerdi,Argentina,1999-01-26,Olympique Marseille,5,Defender,188,72,R
ply1408,Samuel,Gigot,France,1993-10-12,Olympique Marseille,4,Defender,187,83,R
ply1409,Issa,Kabore,Burkina Faso,2001-05-12,Olympique Marseille,29,Defender,180,70,R
ply1410,Aaron,Kamardin,France,2002-04-08,Olympique Marseille,37,Defender,183,77,R
ply1411,Sead,Kolašinac,Bosnia-Herzegovina,1993-06-20,Olympique Marseille,23,Defender,183,85,L
ply1412,Nuno,Tavares,Portugal,2000-01-26,Olympique Marseille,30,Defender,184,76,L
ply1413,Yakine Said,M'Madi,France,2004-03-11,Olympique Marseille,42,Defender,183,,R
ply1414,Souleymane Isaak,Touré,France,2003-03-28,Olympique Marseille,18,Defender,190,75,L
ply1415,Ugo,Bertelli,France,2003-07-15,Olympique Marseille,31,Midfielder,168,54,R
ply1416,Jonathan,Clauss,France,1992-09-25,Olympique Marseille,7,Midfielder,185,67,R
ply1417,,Gerson,Brazil,1997-05-20,Olympique Marseille,8,Midfielder,184,76,L
ply1418,Mattéo,Guendouzi,France,1999-04-14,Olympique Marseille,6,Midfielder,185,68,R
ply1419,Pape,Gueye,Senegal,1999-01-24,Olympique Marseille,22,Midfielder,189,70,L
ply1420,Amine,Harit,Morocco,1997-06-18,Olympique Marseille,77,Midfielder,180,67,R
ply1421,Bilal,Nadir,France,2003-11-28,Olympique Marseille,39,Midfielder,179,62,L
ply1422,Dimitri,Payet,France,1987-03-29,Olympique Marseille,10,Midfielder,175,77,R
ply1423,Valentin,Rongier,France,1994-12-07,Olympique Marseille,21,Midfielder,172,70,R
ply1424,Paolo,Sciortino,France,2003-11-05,Olympique Marseille,34,Midfielder,177,70,R
ply1425,Cheick,Souaré,France,2002-09-03,Olympique Marseille,41,Midfielder,170,61,L
ply1426,Jordan,Veretout,France,1993-03-01,Olympique Marseille,27,Midfielder,177,75,R
ply1427,Salim Ben,Seghir,France,2003-02-24,Olympique Marseille,32,Forward,174,57,R
ply1428,Bamba,Dieng,Senegal,2000-03-23,Olympique Marseille,12,Forward,178,72,R
ply1429,Pedro,Ruiz,Spain,2000-03-30,Olympique Marseille,,Forward,198,89,L
ply1430,Luis,Suárez,Colombia,1997-12-02,Olympique Marseille,11,Forward,185,79,R
ply1431,Cengiz,Ünder,Turkey,1997-07-14,Olympique Marseille,17,Forward,173,66,L
ply1432,Doğan,Alemdar,Turkey,2002-10-29,Stade Rennes,40,Goalkeeper,189,73,R
ply1433,Elias,Damergy,Tunisia,2002-10-17,Stade Rennes,50,Goalkeeper,187,76,R
ply1434,Alfred,Gomis,Senegal,1993-09-05,Stade Rennes,16,Goalkeeper,196,87,R
ply1435,Steve,Mandanda,France,1985-03-28,Stade Rennes,30,Goalkeeper,185,82,R
ply1436,Romain,Salin,France,1984-07-29,Stade Rennes,1,Goalkeeper,185,76,L
ply1437,Lorenz,Assignon,France,2000-06-22,Stade Rennes,22,Defender,179,67,R
ply1438,Jeanuël,Belocian,France,2005-02-17,Stade Rennes,33,Defender,186,73,L
ply1439,Guela,Doué,France,2002-10-17,Stade Rennes,31,Defender,184,,
ply1440,Birger,Meling,Norway,1994-12-17,Stade Rennes,25,Defender,173,64,L
ply1441,Warmed,Omari,France,2000-04-23,Stade Rennes,23,Defender,185,78,R
ply1442,Joe,Rodon,Wales,1997-10-22,Stade Rennes,2,Defender,193,76,R
ply1443,Arthur,Theate,Belgium,2000-05-25,Stade Rennes,5,Defender,186,79,L
ply1444,Hamari,Traoré,Mali,1992-01-27,Stade Rennes,27,Defender,175,71,R
ply1445,Adrien,Truffert,France,2001-11-20,Stade Rennes,3,Defender,173,63,L
ply1446,Christopher,Wooh,France,2001-09-18,Stade Rennes,15,Defender,190,78,R
ply1447,Benjamin,Bourigeaud,France,1994-01-14,Stade Rennes,14,Midfielder,178,68,R
ply1448,Désiré,Doué,France,2005-06-03,,,Midfielder,177,,R
ply1449,Noah,Françoise,France,2003-07-05,Stade Rennes,35,Midfielder,173,59,R
ply1450,Lovro,Majer,Croatia,1998-01-17,Stade Rennes,21,Midfielder,179,75,L
ply1451,Baptiste,Santamaría,France,1995-03-09,Stade Rennes,8,Midfielder,183,73,R
ply1452,Flavien,Tait,France,1993-02-02,Stade Rennes,20,Midfielder,175,70,R
ply1453,Chimuanya,Ugochukwu,France,2004-03-26,Stade Rennes,26,Midfielder,188,83,R
ply1454,,Xeka,Portugal,1994-11-10,Stade Rennes,,Midfielder,186,79,
ply1455,Matthis,Abline,France,2003-03-28,Stade Rennes,28,Forward,176,70,R
ply1456,Jérémy,Doku,Belgium,2002-05-27,Stade Rennes,11,Forward,171,61,R
ply1457,Amine,Gouiri,France,2000-02-16,Stade Rennes,19,Forward,180,72,R
ply1458,Arnaud,Kalimuendo,France,2002-01-20,Stade Rennes,9,Forward,178,78,R
ply1459,Kamaldeen,Sulemana,Ghana,2002-02-15,Stade Rennes,10,Forward,174,68,R
ply1460,Martin,Terrier,France,1997-03-04,Stade Rennes,7,Forward,184,73,R
ply1461,Patson,Daka,Zambia,1998-10-09,,20,Forward,185,81,R
ply1462,Vitaliy,Lisakovich,Belarus,1998-02-08,,44,Forward,179,73,L
ply1463,Zé,Luís,Cape Verde,1991-01-24,,,Forward,184,80,L
ply1464,Javi,Martínez,Spain,1988-09-02,,8,Midfielder,192,86,R
ply1465,Mërgim,Berisha,Germany,1998-05-11,,11,Forward,188,78,R
ply1466,Héctor,Herrera,Mexico,1990-04-19,,16,Midfielder,185,78,R
ply1467,Masaya,Okugawa,Japan,1996-04-14,,11,Midfielder,177,68,
ply1468,André,Ramalho,Brazil,1992-02-16,,5,Defender,182,78,
ply1469,Jérôme,Boateng,Germany,1988-09-03,,17,Defender,192,90,R
ply1470,Enock,Mwepu,Zambia,1998-01-01,,12,Midfielder,184,76,R
ply1471,Douglas,Costa,Brazil,1990-09-14,,10,Forward,172,70,L
ply1472,,Tetê,Brazil,2000-02-15,,11,Forward,175,67,L
ply1473,Manor,Solomon,Israel,1999-07-24,,11,Midfielder,167,63,
ply1474,Breel,Embolo,Switzerland,1997-02-14,,36,Forward,187,88,R
ply1475,Oscar,Wendt,Sweden,1985-10-24,,17,Defender,181,82,L
ply1476,,Dentinho,Brazil,1989-01-19,,31,Forward,176,75,R
ply1477,Valentino,Lazaro,Austria,1996-03-24,,19,Defender,180,75,R
ply1478,Ahmed,Hassan,Egypt,1993-03-05,,,Forward,191,78,R
ply1479,Moussa,Marega,Mali,1991-04-14,,17,Arabia,183,83,R
ply1480,Mady,Camara,Guinea,1997-02-28,,20,Midfielder,182,76,R
ply1481,Florian,Thauvin,France,1993-01-26,,26,Midfielder,181,77,L
ply1482,Álvaro,González,Spain,1990-01-08,,21,Arabia,183,75,R
ply1483,Cristian,Romero,Argentina,1998-04-27,,17,Defender,185,79,R
ply1484,Quincy,Promes,Netherlands,1992-01-04,,10,Forward,174,72,R
ply1485,Jens-Lys,Cajuste,Sweden,1999-08-10,,8,Midfielder,188,77,R
ply1486,Awer,Mabil,Australia,1995-09-15,,17,Forward,179,65,R
ply1487,Alexander,Scholz,Denmark,1992-10-24,,28,Defender,189,84,R
ply1488,Neco,Williams,Wales,2001-04-13,,7,Defender,183,72,R
ply1489,Serhou,Guirassy,France,1996-03-12,,9,Forward,187,82,R
ply1490,Tonny,Vilhena,Netherlands,1995-01-03,,10,Midfielder,175,71,L
ply1491,Tammy,Abraham,England,1997-10-02,,9,Forward,190,80,R
ply1492,Luuk de,Jong,Netherlands,1990-08-27,,9,Forward,188,86,R
ply1493,Shapi,Suleymanov,Russia,1999-12-16,,93,Forward,171,69,L
ply1494,Marcus,Berg,Sweden,1986-08-17,,9,Forward,184,76,R
ply1495,,Wanderson,Brazil,1994-10-07,,11,Forward,175,71,R
ply1496,,Munir,Morocco,1995-09-01,,17,Forward,175,69,L
ply1497,Aleksandr,Martinovich,Belarus,1987-08-26,,4,Defender,192,85,R
ply1498,Victor,Claesson,Sweden,1992-01-02,,7,Midfielder,183,79,R
ply1499,Oussama,Idrissi,Morocco,1996-02-26,,26,Forward,175,78,R
ply1500,,Óscar,Spain,1998-06-28,,5,Midfielder,174,67,R
ply1501,Georginio,Rutter,France,2002-04-20,,33,Forward,182,77,
ply1502,Emmanuel,Dennis,Nigeria,1997-11-15,,25,Forward,175,67,R
ply1503,Ethan,Horvath,USA,1995-06-09,,34,Goalkeeper,195,90,R
ply1504,Marwin,Hitz,Switzerland,1987-09-18,,1,Goalkeeper,194,91,
ply1505,Jean-Daniel,Akpa-Akpro,Ivory Coast,1992-10-11,,11,Midfielder,180,71,R
ply1506,Felipe,Caicedo,Ecuador,1988-09-05,,20,Arabia,183,78,L
ply1507,Lucas,Leiva,Brazil,1987-01-09,,,Midfielder,179,74,R
ply1508,Sebastián,Driussi,Argentina,1996-02-09,,7,Forward,179,78,
ply1509,,Coutinho,Brazil,1992-06-12,,23,Midfielder,172,66,R
ply1510,Igor,Kharatin,Ukraine,1995-02-02,,14,Midfielder,188,80,R
ply1511,Carlos de,Pena,Uruguay,1992-03-11,,14,Midfielder,177,69,L
ply1512,Lasha,Dvali,Georgia,1995-05-14,,5,Defender,191,80,L
ply1513,Martin,Braithwaite,Denmark,1991-06-05,,17,Forward,177,73,R
ply1514,Óscar,Mingueza,Spain,1999-05-13,,3,Defender,184,74,R
ply1515,Myrto,Uzuni,Albania,1995-05-31,,11,Forward,178,72,R
ply1516,Edin,Višća,Bosnia-Herzegovina,1990-02-17,,7,Forward,172,67,R
ply1517,Daniel,James,Wales,1997-11-10,,21,Midfielder,170,70,R
ply1518,İrfan,Kahveci,Turkey,1995-07-15,,17,Midfielder,176,67,L
ply1519,Alexander,Sørloth,Norway,1995-12-05,,19,Forward,195,94,L
ply1520,,Rafinha,Brazil,1993-02-12,,10,Midfielder,174,71,L
ply1521,Justin,Kluivert,Netherlands,1999-05-05,,9,Forward,172,66,
ply1522,Andreas,Pereira,Brazil,1996-01-01,,18,Midfielder,178,71,R
ply1523,,Emerson,Italy,1994-08-03,,33,Defender,176,79,L
ply1524,,Nanu,Guinea-Bissau,1994-05-17,,31,Defender,177,69,R
ply1525,Lukáš,Hrádecký,Finland,1989-11-24,Bayer Leverkusen,1,Goalkeeper,192,83,R
ply1526,Niklas,Lomb,Germany,1993-07-28,Bayer Leverkusen,36,Goalkeeper,186,84,R
ply1527,Andrey,Lunev,Russia,1991-11-13,Bayer Leverkusen,40,Goalkeeper,190,80,R
ply1528,Maximilian,Neutgens,Germany,2004-03-03,,,Goalkeeper,188,66,
ply1529,Mitchel,Bakker,Netherlands,2000-06-20,Bayer Leverkusen,5,Defender,185,85,L
ply1530,Timothy,Fosu-Mensah,Netherlands,1998-01-02,Bayer Leverkusen,24,Defender,185,80,R
ply1531,Jeremie,Frimpong,Netherlands,2000-12-10,Bayer Leverkusen,30,Defender,171,63,R
ply1532,Piero,Hincapié,Ecuador,2002-01-09,Bayer Leverkusen,3,Defender,183,66,L
ply1533,Odilon,Kossounou,Ivory Coast,2001-01-04,Bayer Leverkusen,6,Defender,191,79,R
ply1534,Daley,Sinkgraven,Netherlands,1995-07-04,Bayer Leverkusen,22,Defender,179,66,L
ply1535,Jonathan,Tah,Germany,1996-02-11,Bayer Leverkusen,4,Defender,195,98,R
ply1536,Edmond,Tapsoba,Burkina Faso,1999-02-02,Bayer Leverkusen,12,Defender,194,85,R
ply1537,Amine,Adli,France,2000-05-10,Bayer Leverkusen,21,Midfielder,174,60,L
ply1538,Nadiem,Amiri,Germany,1996-10-27,Bayer Leverkusen,11,Midfielder,180,73,R
ply1539,Robert,Andrich,Germany,1994-09-22,Bayer Leverkusen,8,Midfielder,187,83,R
ply1540,Charles,Aránguiz,Chile,1989-04-17,Bayer Leverkusen,20,Midfielder,171,68,R
ply1541,Ayman,Azhil,Morocco,2001-04-10,Bayer Leverkusen,32,Midfielder,170,58,
ply1542,Kerem,Demirbay,Germany,1993-07-03,Bayer Leverkusen,10,Midfielder,183,74,L
ply1543,Joshua,Eze,Germany,2003-03-20,Bayer Leverkusen,35,Midfielder,182,76,
ply1544,Exequiel,Palacios,Argentina,1998-10-05,Bayer Leverkusen,25,Midfielder,177,67,R
ply1545,Zidan,Sertdemir,Denmark,2005-02-04,Bayer Leverkusen,29,Midfielder,183,71,L
ply1546,Florian,Wirtz,Germany,2003-05-03,Bayer Leverkusen,27,Midfielder,176,70,R
ply1547,Karim,Bellarabi,Germany,1990-04-08,Bayer Leverkusen,38,Forward,184,81,R
ply1548,Moussa,Diaby,France,1999-07-07,Bayer Leverkusen,19,Forward,170,67,L
ply1549,Adam,Hložek,Czech Republic,2002-07-25,Bayer Leverkusen,23,Forward,188,74,R
ply1550,,Paulinho,Brazil,2000-07-15,Bayer Leverkusen,7,Forward,177,77,R
ply1551,Patrik,Schick,Czech Republic,1996-01-24,Bayer Leverkusen,14,Forward,191,85,L
ply1552,Marcel,Daum,Germany,1986-07-20,Bayer Leverkusen,,Chief,,,
ply1553,Schahriar,Bigdeli,Germany,1980-03-26,Bayer Leverkusen,,Athletic,,,
ply1554,Daniel,Jouvin,Germany,1978-06-16,Bayer Leverkusen,,Athletic,,,
ply1555,Malte,Krüger,Germany,1982-04-10,Bayer Leverkusen,,Athletic,,,
ply1556,Markus,Müller,Germany,1985-09-27,Bayer Leverkusen,,Athletic,,,
ply1557,Bob,Schoos,Luxembourg,1983-04-20,Bayer Leverkusen,,Athletic,,,
ply1558,Gregor,Stumpf,Germany,1979-02-15,Bayer Leverkusen,,Rehab,,,
ply1559,Simon,Lackmann,Germany,1980-12-29,Bayer Leverkusen,,Video,,,
ply1560,Milan,Borjan,Canada,1987-10-23,Crvena Zvezda,82,Goalkeeper,195,87,R
ply1561,Zoran,Popović,Serbia,1988-05-28,Crvena Zvezda,1,Goalkeeper,188,81,R
ply1562,Nikola,Vasiljević,Serbia,1996-06-24,Crvena Zvezda,27,Goalkeeper,202,93,R
ply1563,Irakli,Azarov,Georgia,2002-02-21,Crvena Zvezda,16,Defender,,,L
ply1564,Vuk,Bogdanović,Serbia,2002-04-03,Crvena Zvezda,16,Defender,189,,R
ply1565,Aleksandar,Dragović,Austria,1991-03-06,Crvena Zvezda,15,Defender,186,84,R
ply1566,Strahinja,Eraković,Serbia,2001-01-22,Crvena Zvezda,25,Defender,184,75,R
ply1567,Marko,Gobeljić,Serbia,1992-09-13,Crvena Zvezda,77,Defender,185,80,R
ply1568,Stefan,Leković,Serbia,2004-01-09,Crvena Zvezda,44,Defender,192,,R
ply1569,Nemanja,Milunović,Serbia,1989-05-31,Crvena Zvezda,19,Defender,195,86,
ply1570,Radovan,Pankov,Serbia,1995-08-05,Crvena Zvezda,6,Defender,185,83,R
ply1571,Milan,Rodić,Serbia,1991-04-02,Crvena Zvezda,23,Defender,185,81,L
ply1572,Mirko,Ivanić,Montenegro,1993-09-13,Crvena Zvezda,4,Midfielder,183,70,
ply1573,Guélor,Kanga,Gabon,1990-09-01,Crvena Zvezda,8,Midfielder,167,63,R
ply1574,Kings,Kangwa,Zambia,1999-06-04,Crvena Zvezda,20,Midfielder,170,64,R
ply1575,Nenad,Krstičić,Serbia,1990-07-03,Crvena Zvezda,7,Midfielder,182,75,
ply1576,Srđan,Mijailović,Serbia,1993-11-10,Crvena Zvezda,33,Midfielder,182,70,R
ply1577,Jovan,Mijatović,Serbia,2005-07-11,Crvena Zvezda,,Midfielder,,,
ply1578,Stefan,Mitrović,Serbia,2002-08-15,Crvena Zvezda,80,Midfielder,181,70,R
ply1579,Veljko,Nikolić,Serbia,1999-08-29,Crvena Zvezda,22,Midfielder,178,72,R
ply1580,Egor,Prutsev,Russia,2002-12-23,Crvena Zvezda,29,Midfielder,174,60,
ply1581,Sékou,Sanogo,Ivory Coast,1989-05-05,Crvena Zvezda,35,Midfielder,182,81,L
ply1582,Slavoljub,Srnić,Serbia,1992-01-12,Crvena Zvezda,55,Midfielder,174,67,
ply1583,Nikola,Stanković,Serbia,2003-04-24,Crvena Zvezda,38,Midfielder,181,70,R
ply1584,El Fardou,Ben,Comoros,1989-06-10,Crvena Zvezda,31,Forward,173,70,L
ply1585,Osman,Bukari,Ghana,1998-12-13,Crvena Zvezda,11,Forward,170,68,
ply1586,Kalifa,Coulibaly,Mali,1991-08-21,Crvena Zvezda,70,Forward,197,87,R
ply1587,Aleksandar,Katai,Serbia,1991-02-06,Crvena Zvezda,10,Forward,182,71,R
ply1588,Nemanja,Motika,Serbia,2003-03-20,Crvena Zvezda,17,Forward,179,71,
ply1589,Ibrahim,Mustapha,Ghana,2000-06-18,Crvena Zvezda,18,Forward,180,,R
ply1590,Aleksandar,Pešić,Serbia,1992-05-21,Crvena Zvezda,72,Forward,190,87,R
ply1591,Srđan,Spiridonović,Austria,1993-10-13,Crvena Zvezda,70,Forward,173,69,
ply1592,Pierluigi,Brivio,Italy,1969-05-21,Crvena Zvezda,,Goalkeeping,185,78,
ply1593,Dominik,Livaković,Croatia,1995-01-09,Dinamo Zagreb,40,Goalkeeper,188,79,R
ply1594,Ivan,Nevistić,Croatia,1998-07-31,Dinamo Zagreb,33,Goalkeeper,195,88,R
ply1595,Danijel,Zagorac,Croatia,1987-02-07,Dinamo Zagreb,1,Goalkeeper,186,80,R
ply1596,Emir,Dilaver,Austria,1991-05-07,Dinamo Zagreb,66,Defender,184,82,R
ply1597,Maro,Katinić,Croatia,2004-04-13,Dinamo Zagreb,,Defender,186,,R
ply1598,Rasmus,Lauritsen,Denmark,1996-02-27,Dinamo Zagreb,6,Defender,188,78,R
ply1599,Sadegh,Moharrami,Iran,1996-03-01,Dinamo Zagreb,2,Defender,174,71,R
ply1600,Dino,Perić,Croatia,1994-07-12,Dinamo Zagreb,55,Defender,197,84,L
ply1601,Stefan,Ristovski,North Macedonia,1992-02-12,Dinamo Zagreb,13,Defender,180,72,R
ply1602,Daniel,Štefulj,Croatia,1999-11-08,Dinamo Zagreb,3,Defender,186,77,L
ply1603,Boško,Šutalo,Croatia,2000-01-01,Dinamo Zagreb,4,Defender,188,81,R
ply1604,Josip,Šutalo,Croatia,2000-02-28,Dinamo Zagreb,37,Defender,184,82,R
ply1605,Kévin,Théophile-Catherine,Martinique,1989-10-28,Dinamo Zagreb,28,Defender,183,86,R
